ID,FPS,LOOPTYPE,FRAME,,,
graphics\Enemy\DarkTemplar.png,285,310,57,62,5,
graphics\Enemy\DarkTemplar.png,285,372,57,62,5,
graphics\Enemy\DarkTemplar.png,285,434,57,62,5,
graphics\Enemy\DarkTemplar.png,285,496,57,62,5,
graphics\Enemy\DarkTemplar.png,285,558,57,62,5,
graphics\Enemy\DarkTemplar.png,285,620,57,62,5,
,,,,,,
,,,,,,
graphics\Enemy\DarkTemplar.png,342,0,57,62,6,
graphics\Enemy\DarkTemplar.png,342,62,57,62,6,
graphics\Enemy\DarkTemplar.png,342,124,57,62,6,
graphics\Enemy\DarkTemplar.png,342,186,57,62,6,
graphics\Enemy\DarkTemplar.png,342,248,57,62,6,
graphics\Enemy\DarkTemplar.png,342,310,57,62,6,
graphics\Enemy\DarkTemplar.png,342,372,57,62,6,
graphics\Enemy\DarkTemplar.png,342,434,57,62,6,
graphics\Enemy\DarkTemplar.png,342,496,57,62,6,
graphics\Enemy\DarkTemplar.png,342,558,57,62,6,
graphics\Enemy\DarkTemplar.png,342,620,57,62,6,
,,,,,,
,,,,,,
graphics\Enemy\DarkTemplar.png,399,0,57,62,7,
graphics\Enemy\DarkTemplar.png,399,62,57,62,7,
graphics\Enemy\DarkTemplar.png,399,124,57,62,7,
graphics\Enemy\DarkTemplar.png,399,186,57,62,7,
graphics\Enemy\DarkTemplar.png,399,248,57,62,7,
graphics\Enemy\DarkTemplar.png,399,310,57,62,7,
graphics\Enemy\DarkTemplar.png,399,372,57,62,7,
graphics\Enemy\DarkTemplar.png,399,434,57,62,7,
graphics\Enemy\DarkTemplar.png,399,496,57,62,7,
graphics\Enemy\DarkTemplar.png,399,558,57,62,7,
graphics\Enemy\DarkTemplar.png,399,620,57,62,7,
,,,,,,
,,,,,,
graphics\Enemy\DarkTemplar.png,456,0,57,62,8,
graphics\Enemy\DarkTemplar.png,456,62,57,62,8,
graphics\Enemy\DarkTemplar.png,456,124,57,62,8,
graphics\Enemy\DarkTemplar.png,456,186,57,62,8,
graphics\Enemy\DarkTemplar.png,456,248,57,62,8,
graphics\Enemy\DarkTemplar.png,456,310,57,62,8,
graphics\Enemy\DarkTemplar.png,456,372,57,62,8,
graphics\Enemy\DarkTemplar.png,456,434,57,62,8,
graphics\Enemy\DarkTemplar.png,456,496,57,62,8,
graphics\Enemy\DarkTemplar.png,456,558,57,62,8,
graphics\Enemy\DarkTemplar.png,456,620,57,62,8,
